#  Scan CV
#  Measurement Settings:
#  Power supply voltage limit:      2.10E+01 V
#  Power supply current limit:      5.00E-04 A
#  LCR measurement voltage:         5.01E-01 V
#  LCR measurement frequency:          5E+04 Hz
#  Voltage Delay:                      20.00 s
#  Channel Delay:                       0.20 s
#  Probecard temperature:               -1.0 C
#  Switchcard temperature:              24.4 C
#  Switchcard measurement setting:  CV
#  Switchcard display setting:      OFF
# 
# 
#  Nominal Voltage [V]	 Measured Voltage [V]	Channel [-]	R [kOhm]	R_Err [kOhm]	X [kOhm]	X_Err [kOhm]	C [pF]	Total Current [A]
# 
2.30000E+02	2.29970E+02	1.10000E+01	9.45817E+04	1.81416E+01	-4.71721E+04	2.50865E+01	6.74784E+01	3.61345E-09
2.30000E+02	2.29970E+02	1.20000E+01	9.46011E+04	1.20136E+01	-4.72703E+04	3.15122E+01	6.73382E+01	6.34968E-09
2.30000E+02	2.29969E+02	1.30000E+01	9.59462E+04	1.95201E+01	-4.83902E+04	2.21123E+01	6.57798E+01	5.08118E-09
2.30000E+02	2.29970E+02	1.40000E+01	9.56407E+04	2.72105E+01	-4.84015E+04	1.35271E+01	6.57645E+01	2.77817E-09
2.30000E+02	2.29970E+02	1.50000E+01	9.66867E+04	2.75132E+01	-4.92338E+04	1.80604E+01	6.46528E+01	1.49982E-09
2.30000E+02	2.29970E+02	1.60000E+01	9.13584E+04	2.03690E+01	-4.53323E+04	1.74258E+01	7.02170E+01	7.39287E-09
2.30000E+02	2.29970E+02	1.70000E+01	9.32265E+04	2.62941E+01	-4.66366E+04	2.14874E+01	6.82533E+01	5.23274E-09
2.30000E+02	2.29970E+02	1.80000E+01	9.84683E+04	2.24787E+01	-5.06113E+04	3.61733E+01	6.28931E+01	4.94577E-09
2.30000E+02	2.29970E+02	1.90000E+01	9.60610E+04	2.10574E+01	-4.86558E+04	2.26277E+01	6.54207E+01	2.04640E-09
2.30000E+02	2.29970E+02	2.00000E+01	9.34723E+04	1.45652E+01	-4.63043E+04	2.25721E+01	6.87431E+01	-1.18864E-09
2.30000E+02	2.29970E+02	2.10000E+01	1.00586E+05	2.36254E+01	-5.18399E+04	2.16028E+01	6.14025E+01	-1.15946E-09
2.30000E+02	2.29970E+02	2.20000E+01	9.50940E+04	1.08450E+01	-4.75145E+04	1.55486E+01	6.69922E+01	-1.54050E-09
2.30000E+02	2.29970E+02	2.30000E+01	9.41509E+04	1.93386E+01	-4.69842E+04	1.58640E+01	6.77483E+01	6.50395E-09
2.30000E+02	2.29970E+02	2.40000E+01	9.36502E+04	2.44556E+01	-4.68635E+04	1.23813E+01	6.79228E+01	-3.93437E-09
2.30000E+02	2.29970E+02	2.50000E+01	9.25738E+04	6.80188E+00	-4.61433E+04	1.92176E+01	6.89829E+01	1.27474E-09
2.30000E+02	2.29970E+02	2.60000E+01	9.50069E+04	2.43384E+01	-4.82054E+04	1.45389E+01	6.60319E+01	2.09618E-09
2.30000E+02	2.29970E+02	2.70000E+01	9.17340E+04	2.00932E+01	-4.55555E+04	1.93938E+01	6.98730E+01	1.47798E-09
2.30000E+02	2.29970E+02	2.80000E+01	9.44738E+04	1.68614E+01	-4.75283E+04	1.56523E+01	6.69727E+01	1.49877E-09
2.30000E+02	2.29970E+02	2.90000E+01	9.49969E+04	7.56925E+00	-4.80444E+04	2.20347E+01	6.62532E+01	1.79409E-09
2.30000E+02	2.29970E+02	3.00000E+01	9.44934E+04	1.00450E+01	-4.76365E+04	2.19109E+01	6.68206E+01	-1.37923E-09
2.30000E+02	2.29970E+02	3.10000E+01	9.85915E+04	2.68842E+01	-5.03283E+04	1.86114E+01	6.32467E+01	6.21372E-09
2.30000E+02	2.29970E+02	3.20000E+01	9.30565E+04	2.59645E+01	-4.58783E+04	1.40695E+01	6.93813E+01	5.62475E-10
2.30000E+02	2.29969E+02	3.30000E+01	9.50992E+04	1.58830E+01	-4.75120E+04	1.64861E+01	6.69956E+01	5.96764E-09
2.30000E+02	2.29969E+02	3.40000E+01	9.37944E+04	1.15622E+01	-4.65973E+04	2.16603E+01	6.83109E+01	1.96130E-09
2.30000E+02	2.29969E+02	3.50000E+01	9.41445E+04	1.67728E+01	-4.71173E+04	1.91579E+01	6.75569E+01	4.60371E-09
2.30000E+02	2.29969E+02	3.60000E+01	9.57804E+04	1.15023E+01	-4.85488E+04	1.58141E+01	6.55650E+01	-9.51100E-10
2.30000E+02	2.29970E+02	3.70000E+01	9.05890E+04	1.93638E+01	-4.43887E+04	1.16851E+01	7.17097E+01	4.32629E-10
2.30000E+02	2.29969E+02	3.80000E+01	9.37212E+04	1.73974E+01	-4.70743E+04	1.20213E+01	6.76186E+01	-5.67004E-10
2.30000E+02	2.29969E+02	3.90000E+01	9.24494E+04	2.27131E+01	-4.61354E+04	7.76180E+00	6.89947E+01	-1.30790E-09
2.30000E+02	2.29970E+02	4.00000E+01	9.14677E+04	2.43494E+01	-4.49711E+04	2.36886E+01	7.07809E+01	-5.76704E-10
2.30000E+02	2.29970E+02	4.10000E+01	9.63483E+04	2.38108E+01	-4.88713E+04	1.53180E+01	6.51322E+01	6.62535E-09
2.30000E+02	2.29970E+02	4.20000E+01	9.44480E+04	1.51526E+01	-4.73638E+04	2.24973E+01	6.72053E+01	1.01830E-09
2.30000E+02	2.29970E+02	4.30000E+01	9.29048E+04	1.55958E+01	-4.57778E+04	1.80637E+01	6.95337E+01	8.87761E-10
2.30000E+02	2.29970E+02	4.40000E+01	9.73191E+04	2.09974E+01	-4.90345E+04	2.08272E+01	6.49154E+01	-8.73689E-10
2.30000E+02	2.29970E+02	4.50000E+01	9.79913E+04	1.47296E+01	-4.97754E+04	2.66599E+01	6.39493E+01	-2.61083E-09
2.30000E+02	2.29970E+02	4.60000E+01	9.33615E+04	9.72597E+00	-4.60905E+04	2.24219E+01	6.90619E+01	-2.58399E-09
2.30000E+02	2.29969E+02	4.70000E+01	9.24096E+04	1.05190E+01	-4.56985E+04	2.26053E+01	6.96544E+01	3.95133E-09
2.30000E+02	2.29970E+02	4.80000E+01	9.12020E+04	1.54837E+01	-4.47394E+04	1.00039E+01	7.11475E+01	3.74394E-09
2.30000E+02	2.29969E+02	4.90000E+01	8.94691E+04	1.33442E+01	-4.35795E+04	9.61054E+00	7.30411E+01	-1.45262E-10
2.30000E+02	2.29969E+02	5.00000E+01	9.06767E+04	2.51736E+01	-4.46306E+04	1.26245E+01	7.13211E+01	5.09463E-09
2.30000E+02	2.29970E+02	5.10000E+01	9.41707E+04	1.15137E+01	-4.72603E+04	2.03630E+01	6.73524E+01	1.86140E-10
2.30000E+02	2.29970E+02	5.20000E+01	8.97209E+04	1.47401E+01	-4.36000E+04	2.18267E+01	7.30069E+01	2.00131E-09
2.30000E+02	2.29970E+02	5.30000E+01	9.33547E+04	2.83726E+01	-4.65227E+04	1.84637E+01	6.84203E+01	4.68205E-09
2.30000E+02	2.29970E+02	5.40000E+01	9.55314E+04	1.87414E+01	-4.76971E+04	1.32922E+01	6.67357E+01	2.24778E-09
2.30000E+02	2.29970E+02	5.50000E+01	9.31060E+04	3.00468E+01	-4.57119E+04	1.35642E+01	6.96340E+01	-2.06918E-09
2.30000E+02	2.29970E+02	5.60000E+01	9.21623E+04	2.01742E+01	-4.49340E+04	2.32554E+01	7.08395E+01	-3.03994E-09
2.30000E+02	2.29970E+02	5.70000E+01	9.69043E+04	2.09104E+01	-4.89747E+04	9.38488E+00	6.49948E+01	-9.61385E-10
2.30000E+02	2.29970E+02	5.80000E+01	9.12257E+04	2.71513E+01	-4.46209E+04	2.03771E+01	7.13365E+01	-1.20702E-09
2.30000E+02	2.29970E+02	5.90000E+01	9.05986E+04	1.45091E+01	-4.42758E+04	2.52242E+01	7.18926E+01	4.28559E-09
2.30000E+02	2.29970E+02	6.00000E+01	8.90570E+04	1.24849E+01	-4.31003E+04	1.64197E+01	7.38534E+01	1.74801E-09
2.30000E+02	2.29970E+02	6.10000E+01	9.08807E+04	2.21146E+01	-4.45546E+04	1.22945E+01	7.14426E+01	2.26696E-09
2.30000E+02	2.29970E+02	6.20000E+01	9.31612E+04	2.33093E+01	-4.67718E+04	2.06906E+01	6.80559E+01	-3.25963E-10
2.30000E+02	2.29970E+02	6.30000E+01	9.14775E+04	1.44092E+01	-4.51188E+04	5.90674E+00	7.05493E+01	-5.08773E-09
2.30000E+02	2.29970E+02	6.40000E+01	9.22389E+04	2.24667E+01	-4.52483E+04	1.45326E+01	7.03473E+01	3.40542E-09
2.30000E+02	2.29970E+02	6.50000E+01	9.28636E+04	9.68248E+00	-4.58106E+04	2.74386E+01	6.94840E+01	-5.91824E-10
2.30000E+02	2.29970E+02	6.60000E+01	9.19758E+04	2.03834E+01	-4.49005E+04	1.98197E+01	7.08923E+01	9.08987E-10
2.30000E+02	2.29970E+02	6.70000E+01	9.23101E+04	1.43132E+01	-4.50133E+04	1.01718E+01	7.07146E+01	9.18056E-11
2.30000E+02	2.29970E+02	6.80000E+01	9.69347E+04	2.35764E+01	-4.88841E+04	2.07414E+01	6.51152E+01	2.39447E-09
2.30000E+02	2.29970E+02	6.90000E+01	9.27795E+04	1.74731E+01	-4.54363E+04	2.41070E+01	7.00563E+01	-3.74406E-09
2.30000E+02	2.29970E+02	7.00000E+01	9.01664E+04	2.02781E+01	-4.37395E+04	1.76157E+01	7.27740E+01	-3.77378E-10
2.30000E+02	2.29970E+02	7.10000E+01	9.00310E+04	9.77151E+00	-4.37994E+04	1.25153E+01	7.26745E+01	8.96457E-10
2.30000E+02	2.29970E+02	7.20000E+01	9.02279E+04	2.32284E+01	-4.39134E+04	1.57140E+01	7.24859E+01	-6.03995E-09
2.30000E+02	2.29970E+02	7.30000E+01	8.95129E+04	9.85710E+00	-4.35869E+04	1.45651E+01	7.30288E+01	-6.02004E-09
2.30000E+02	2.29970E+02	7.40000E+01	8.99846E+04	7.26416E+00	-4.38225E+04	2.64634E+01	7.26362E+01	5.27309E-09
2.30000E+02	2.29970E+02	7.50000E+01	9.16151E+04	1.70938E+01	-4.49719E+04	2.19922E+01	7.07797E+01	1.97439E-10
2.30000E+02	2.29970E+02	7.60000E+01	9.09507E+04	2.33532E+01	-4.43446E+04	1.41907E+01	7.17810E+01	-3.13408E-09
2.30000E+02	2.29970E+02	7.70000E+01	9.43154E+04	2.75501E+01	-4.65871E+04	1.03746E+01	6.83258E+01	3.27308E-09
2.30000E+02	2.29970E+02	7.80000E+01	9.52143E+04	1.73817E+01	-4.75123E+04	1.40203E+01	6.69953E+01	-6.10009E-09
2.30000E+02	2.29970E+02	7.90000E+01	9.45825E+04	1.22315E+01	-4.69733E+04	1.49756E+01	6.77640E+01	-4.66691E-09
2.30000E+02	2.29970E+02	8.00000E+01	9.46280E+04	1.98532E+01	-4.70047E+04	2.35448E+01	6.77188E+01	-9.98728E-10
2.30000E+02	2.29970E+02	8.10000E+01	9.32528E+04	1.69533E+01	-4.59137E+04	2.02286E+01	6.93279E+01	-4.94741E-09
2.30000E+02	2.29970E+02	8.20000E+01	9.02381E+04	7.81752E+00	-4.37819E+04	1.89161E+01	7.27035E+01	2.70634E-09
2.30000E+02	2.29970E+02	8.30000E+01	8.87325E+04	1.59270E+01	-4.28589E+04	1.83041E+01	7.42693E+01	7.89316E-10
2.30000E+02	2.29970E+02	8.40000E+01	8.81352E+04	1.71376E+01	-4.21414E+04	8.23033E+00	7.55338E+01	-2.03431E-09
2.30000E+02	2.29970E+02	8.50000E+01	8.85415E+04	9.85284E+00	-4.26824E+04	9.23528E+00	7.45763E+01	-5.82820E-10
2.30000E+02	2.29970E+02	8.60000E+01	8.91085E+04	1.91964E+01	-4.29591E+04	1.62851E+01	7.40960E+01	-2.25222E-10
2.30000E+02	2.29970E+02	8.70000E+01	8.97599E+04	1.75349E+01	-4.32171E+04	1.42959E+01	7.36537E+01	-5.06625E-09
2.30000E+02	2.29970E+02	8.80000E+01	9.27176E+04	1.29926E+01	-4.53342E+04	1.39184E+01	7.02141E+01	-7.26885E-09
2.30000E+02	2.29970E+02	8.90000E+01	9.32626E+04	1.02714E+01	-4.56832E+04	2.06455E+01	6.96776E+01	2.04721E-09
2.30000E+02	2.29970E+02	9.00000E+01	9.15384E+04	9.28345E+00	-4.45014E+04	1.87002E+01	7.15280E+01	-2.39948E-09
2.30000E+02	2.29970E+02	9.10000E+01	9.07329E+04	1.02724E+01	-4.35770E+04	2.15772E+01	7.30453E+01	-3.04500E-09
2.30000E+02	2.29970E+02	9.20000E+01	9.30478E+04	1.56655E+01	-4.57681E+04	1.99313E+01	6.95484E+01	-1.12917E-09
2.30000E+02	2.29970E+02	9.30000E+01	8.93355E+04	1.82289E+01	-4.29890E+04	5.67676E+00	7.40445E+01	-4.62557E-09
2.30000E+02	2.29970E+02	9.40000E+01	9.08892E+04	1.14935E+01	-4.41038E+04	1.11308E+01	7.21729E+01	-1.49066E-10
2.30000E+02	2.29969E+02	9.50000E+01	8.85402E+04	8.50045E+00	-4.24349E+04	1.69905E+01	7.50113E+01	6.23071E-10
2.30000E+02	2.29970E+02	9.60000E+01	8.96280E+04	2.60650E+01	-4.33209E+04	1.60007E+01	7.34772E+01	-4.79569E-09
2.30000E+02	2.29969E+02	9.70000E+01	8.89976E+04	1.66900E+01	-4.28959E+04	7.56291E+00	7.42052E+01	-4.35109E-09
2.30000E+02	2.29969E+02	9.80000E+01	8.93538E+04	1.46364E+01	-4.29756E+04	2.03559E+01	7.40675E+01	-2.79295E-09
2.30000E+02	2.29970E+02	9.90000E+01	8.95572E+04	1.16300E+01	-4.29636E+04	2.24600E+01	7.40883E+01	-2.69479E-09
2.30000E+02	2.29969E+02	1.00000E+02	9.20656E+04	1.17600E+01	-4.50320E+04	7.90129E+00	7.06852E+01	-4.87416E-09
2.30000E+02	2.29970E+02	1.01000E+02	9.24463E+04	2.05767E+01	-4.49568E+04	1.31611E+01	7.08035E+01	-2.79336E-09
2.30000E+02	2.29970E+02	1.02000E+02	9.24997E+04	1.42164E+01	-4.48934E+04	2.22018E+01	7.09035E+01	-5.06718E-10
2.30000E+02	2.29970E+02	1.03000E+02	9.33687E+04	1.21511E+01	-4.59517E+04	1.96762E+01	6.92705E+01	-2.28910E-09
2.30000E+02	2.29969E+02	1.04000E+02	9.12106E+04	1.80862E+01	-4.40802E+04	2.01026E+01	7.22116E+01	3.11655E-09
2.30000E+02	2.29969E+02	1.05000E+02	8.87317E+04	9.17139E+00	-4.23079E+04	2.26211E+01	7.52366E+01	-8.78566E-10
2.30000E+02	2.29969E+02	1.06000E+02	8.80426E+04	6.38260E+00	-4.21331E+04	2.15506E+01	7.55487E+01	3.63521E-09
2.30000E+02	2.29969E+02	1.07000E+02	8.96483E+04	7.91545E+00	-4.34826E+04	1.69587E+01	7.32040E+01	-4.64653E-09
2.30000E+02	2.29970E+02	1.08000E+02	8.91151E+04	1.99138E+01	-4.27628E+04	1.71157E+01	7.44362E+01	-1.72942E-09
2.30000E+02	2.29970E+02	1.09000E+02	8.75388E+04	1.86339E+01	-4.14773E+04	1.55523E+01	7.67432E+01	2.16807E-09
2.30000E+02	2.29970E+02	1.10000E+02	8.85508E+04	1.94371E+01	-4.20709E+04	1.14580E+01	7.56603E+01	1.64185E-10
2.30000E+02	2.29969E+02	1.11000E+02	9.06300E+04	1.85709E+01	-4.37445E+04	1.36230E+01	7.27657E+01	2.28566E-09
2.30000E+02	2.29969E+02	1.12000E+02	9.23685E+04	1.65358E+01	-4.51582E+04	2.35664E+01	7.04877E+01	1.35546E-09
2.30000E+02	2.29969E+02	1.13000E+02	9.10665E+04	1.72090E+01	-4.36808E+04	1.33165E+01	7.28718E+01	4.45970E-10
2.30000E+02	2.29970E+02	1.14000E+02	9.23653E+04	2.09414E+01	-4.46554E+04	1.57948E+01	7.12814E+01	-3.50844E-09
2.30000E+02	2.29970E+02	1.15000E+02	9.04393E+04	1.31154E+01	-4.35990E+04	2.44146E+01	7.30086E+01	-2.52368E-09
2.30000E+02	2.29970E+02	1.16000E+02	8.93728E+04	6.41854E+00	-4.29616E+04	2.29926E+01	7.40918E+01	-4.78931E-09
2.30000E+02	2.29970E+02	1.17000E+02	8.98218E+04	2.01366E+01	-4.31767E+04	1.85702E+01	7.37226E+01	-2.34489E-09
2.30000E+02	2.29970E+02	1.18000E+02	8.77289E+04	2.01450E+01	-4.19667E+04	1.80893E+01	7.58481E+01	-1.57887E-09
2.30000E+02	2.29970E+02	1.19000E+02	8.83937E+04	2.16149E+01	-4.17658E+04	1.57572E+01	7.62131E+01	-5.03649E-09
2.30000E+02	2.29969E+02	1.20000E+02	8.68752E+04	1.93592E+01	-4.06837E+04	2.13718E+01	7.82402E+01	-2.82123E-09
2.30000E+02	2.29970E+02	1.21000E+02	8.99699E+04	1.19366E+01	-4.27870E+04	1.93829E+01	7.43941E+01	-4.98366E-09
2.30000E+02	2.29970E+02	1.22000E+02	8.82205E+04	1.16030E+01	-4.16005E+04	2.04659E+01	7.65159E+01	-1.15847E-10
2.30000E+02	2.29969E+02	1.23000E+02	9.16247E+04	2.27967E+01	-4.44727E+04	1.69340E+01	7.15743E+01	-4.21190E-09
2.30000E+02	2.29970E+02	1.24000E+02	8.95148E+04	1.61556E+01	-4.24915E+04	1.42855E+01	7.49115E+01	-4.10067E-09
2.30000E+02	2.29970E+02	1.25000E+02	9.09447E+04	1.24432E+01	-4.37617E+04	1.82225E+01	7.27371E+01	-2.59946E-09
2.30000E+02	2.29970E+02	1.26000E+02	8.92381E+04	1.97807E+01	-4.28512E+04	1.62566E+01	7.42825E+01	-1.16784E-09
2.30000E+02	2.29970E+02	1.27000E+02	8.85640E+04	2.01802E+01	-4.15024E+04	1.87380E+01	7.66967E+01	-1.92060E-09
2.30000E+02	2.29970E+02	1.28000E+02	9.13600E+04	1.56980E+01	-4.42738E+04	7.22025E+00	7.18958E+01	3.07861E-09
2.30000E+02	2.29970E+02	1.29000E+02	9.16332E+04	2.63526E+01	-4.44236E+04	2.43939E+01	7.16533E+01	2.31708E-09
2.30000E+02	2.29970E+02	1.30000E+02	8.99783E+04	1.87431E+01	-4.24944E+04	2.34998E+01	7.49063E+01	5.10266E-10
2.30000E+02	2.29970E+02	1.31000E+02	8.88523E+04	1.47053E+01	-4.20003E+04	1.93126E+01	7.57875E+01	4.44342E-09
2.30000E+02	2.29970E+02	1.32000E+02	8.98886E+04	9.62114E+00	-4.29732E+04	1.49158E+01	7.40718E+01	1.13614E-09
2.30000E+02	2.29970E+02	1.33000E+02	9.08045E+04	2.14817E+01	-4.33742E+04	1.67325E+01	7.33869E+01	-3.92864E-09
2.30000E+02	2.29970E+02	1.34000E+02	9.52579E+04	1.64907E+01	-4.74853E+04	1.76878E+01	6.70333E+01	-2.56342E-09
2.30000E+02	2.29970E+02	1.35000E+02	8.96730E+04	1.88554E+01	-4.26737E+04	1.25514E+01	7.45917E+01	-1.55896E-09
2.30000E+02	2.29970E+02	1.36000E+02	9.58698E+04	2.19292E+01	-4.91599E+04	1.77259E+01	6.47499E+01	5.43528E-10
2.30000E+02	2.29970E+02	1.37000E+02	9.57254E+04	2.66803E+00	-4.90248E+04	2.65357E+01	6.49283E+01	1.49071E-09
2.30000E+02	2.29970E+02	1.38000E+02	9.70933E+04	2.48223E+01	-5.00563E+04	2.97855E+01	6.35903E+01	-1.26694E-11
2.30000E+02	2.29970E+02	1.39000E+02	9.08214E+04	2.05620E+01	-4.51270E+04	1.75211E+01	7.05364E+01	-2.17452E-09
2.30000E+02	2.29970E+02	1.40000E+02	8.48449E+04	1.47427E+01	-3.97806E+04	1.26716E+01	8.00163E+01	-8.49128E-09
2.30000E+02	2.29970E+02	1.41000E+02	7.64803E+04	1.31678E+01	-3.07356E+04	1.29070E+01	1.03564E+02	-5.73051E-09
2.30000E+02	2.29970E+02	1.42000E+02	6.67746E+04	1.08792E+01	-1.74348E+04	8.89957E+00	1.82572E+02	6.39971E-10
2.30000E+02	2.29970E+02	1.43000E+02	5.92129E+04	2.71042E+00	-2.83927E+03	5.89268E+00	1.12110E+03	-4.90988E-10
2.30000E+02	2.29970E+02	1.44000E+02	6.24754E+04	8.25130E+00	-9.19713E+03	4.25508E+00	3.46097E+02	-1.78035E-09
2.50000E+02	2.49982E+02	1.00000E+00	1.00161E+05	8.97552E+00	-5.15601E+04	2.59898E+01	6.17357E+01	2.33070E-08
2.50000E+02	2.49982E+02	2.00000E+00	9.90015E+04	3.64809E+01	-5.05495E+04	2.09243E+01	6.29700E+01	2.67284E-08
2.50000E+02	2.49982E+02	3.00000E+00	9.74605E+04	1.43937E+01	-4.97399E+04	2.41193E+01	6.39949E+01	1.54762E-08
2.50000E+02	2.49982E+02	4.00000E+00	9.43994E+04	1.33895E+01	-4.71842E+04	2.27305E+01	6.74611E+01	1.14405E-08
2.50000E+02	2.49982E+02	5.00000E+00	1.00596E+05	2.41296E+01	-5.18053E+04	2.04284E+01	6.14435E+01	7.59124E-09
2.50000E+02	2.49981E+02	6.00000E+00	1.00132E+05	2.45031E+01	-5.14234E+04	1.29035E+01	6.18998E+01	1.39507E-08
2.50000E+02	2.49982E+02	7.00000E+00	9.92211E+04	2.67269E+01	-5.10355E+04	2.49834E+01	6.23703E+01	7.06781E-09
2.50000E+02	2.49982E+02	8.00000E+00	9.65182E+04	1.67001E+01	-4.91797E+04	2.91196E+01	6.47238E+01	4.50406E-09
2.50000E+02	2.49982E+02	9.00000E+00	9.63339E+04	2.27629E+01	-4.89936E+04	1.93020E+01	6.49697E+01	6.13080E-09
2.50000E+02	2.49982E+02	1.00000E+01	9.61438E+04	2.24970E+01	-4.84567E+04	2.31837E+01	6.56896E+01	3.09422E-09
2.50000E+02	2.49982E+02	1.10000E+01	9.45617E+04	1.75586E+01	-4.71767E+04	2.54885E+01	6.74719E+01	1.56288E-09
2.50000E+02	2.49982E+02	1.20000E+01	9.45925E+04	2.33620E+01	-4.72831E+04	2.13461E+01	6.73200E+01	5.65319E-09
2.50000E+02	2.49982E+02	1.30000E+01	9.59366E+04	2.58603E+01	-4.83884E+04	7.26818E+00	6.57822E+01	2.79900E-09
2.50000E+02	2.49982E+02	1.40000E+01	9.56465E+04	2.18248E+01	-4.84096E+04	1.55890E+01	6.57534E+01	1.13212E-09
2.50000E+02	2.49982E+02	1.50000E+01	9.66906E+04	1.95339E+01	-4.92407E+04	2.01528E+01	6.46437E+01	1.24410E-09
2.50000E+02	2.49982E+02	1.60000E+01	9.13409E+04	2.28824E+01	-4.53396E+04	1.66450E+01	7.02057E+01	4.54213E-09
2.50000E+02	2.49982E+02	1.70000E+01	9.31961E+04	2.13832E+01	-4.66454E+04	1.13332E+01	6.82403E+01	-1.52767E-09
2.50000E+02	2.49982E+02	1.80000E+01	9.84512E+04	1.26896E+01	-5.05877E+04	1.19910E+01	6.29224E+01	5.14152E-10
2.50000E+02	2.49982E+02	1.90000E+01	9.60700E+04	2.04551E+01	-4.86696E+04	1.92002E+01	6.54023E+01	2.04604E-09
2.50000E+02	2.49982E+02	2.00000E+01	9.34620E+04	1.01519E+01	-4.63116E+04	1.50220E+01	6.87322E+01	-1.63622E-09
2.50000E+02	2.49983E+02	2.10000E+01	1.00585E+05	1.24643E+01	-5.18433E+04	1.78237E+01	6.13984E+01	-1.04782E-09
2.50000E+02	2.49982E+02	2.20000E+01	9.50818E+04	7.07825E+00	-4.75185E+04	3.51256E+01	6.69865E+01	3.48807E-09
2.50000E+02	2.49982E+02	2.30000E+01	9.41439E+04	1.40399E+01	-4.69736E+04	1.70900E+01	6.77636E+01	2.81184E-09
2.50000E+02	2.49983E+02	2.40000E+01	9.36473E+04	1.91693E+01	-4.68730E+04	1.39939E+01	6.79090E+01	1.11780E-10
2.50000E+02	2.49982E+02	2.50000E+01	9.25465E+04	1.05661E+01	-4.61402E+04	1.97882E+01	6.89875E+01	7.72425E-09
2.50000E+02	2.49982E+02	2.60000E+01	9.49995E+04	3.81163E+01	-4.82356E+04	2.56459E+01	6.59907E+01	2.14654E-09
2.50000E+02	2.49982E+02	2.70000E+01	9.17298E+04	1.22319E+01	-4.55776E+04	1.99639E+01	6.98391E+01	1.85023E-09
2.50000E+02	2.49982E+02	2.80000E+01	9.44762E+04	2.77198E+01	-4.75355E+04	1.30521E+01	6.69626E+01	1.81324E-09
2.50000E+02	2.49982E+02	2.90000E+01	9.49962E+04	2.11570E+01	-4.80377E+04	1.05662E+01	6.62625E+01	2.13663E-09
2.50000E+02	2.49982E+02	3.00000E+01	9.44936E+04	2.85305E+01	-4.76333E+04	2.64949E+01	6.68251E+01	7.28886E-10
2.50000E+02	2.49982E+02	3.10000E+01	9.85884E+04	1.50371E+01	-5.03546E+04	2.20222E+01	6.32137E+01	8.46345E-09
2.50000E+02	2.49982E+02	3.20000E+01	9.30396E+04	7.93987E+00	-4.58835E+04	3.19113E+01	6.93735E+01	9.77927E-10
2.50000E+02	2.49981E+02	3.30000E+01	9.50906E+04	2.07081E+01	-4.75457E+04	8.16417E+00	6.69482E+01	4.70651E-10
2.50000E+02	2.49982E+02	3.40000E+01	9.38032E+04	1.66305E+01	-4.66128E+04	2.47325E+01	6.82881E+01	-1.73516E-09
2.50000E+02	2.49982E+02	3.50000E+01	9.41654E+04	1.09176E+01	-4.71358E+04	1.17557E+01	6.75304E+01	3.39717E-09
2.50000E+02	2.49982E+02	3.60000E+01	9.57649E+04	2.16612E+01	-4.85745E+04	1.65779E+01	6.55302E+01	8.89783E-10
2.50000E+02	2.49982E+02	3.70000E+01	9.06025E+04	1.20307E+01	-4.43882E+04	1.57726E+01	7.17104E+01	-4.68794E-11
2.50000E+02	2.49982E+02	3.80000E+01	9.37333E+04	2.41719E+01	-4.70686E+04	2.38234E+01	6.76268E+01	-1.63276E-09
2.50000E+02	2.49982E+02	3.90000E+01	9.24283E+04	1.64597E+01	-4.61479E+04	1.57659E+01	6.89760E+01	4.18925E-09
2.50000E+02	2.49981E+02	4.00000E+01	9.14677E+04	1.93300E+01	-4.50003E+04	1.90089E+01	7.07350E+01	1.51675E-09
2.50000E+02	2.49981E+02	4.10000E+01	9.63633E+04	4.30824E+01	-4.88936E+04	2.76240E+01	6.51026E+01	-4.13006E-09
2.50000E+02	2.49981E+02	4.20000E+01	9.44670E+04	1.94998E+01	-4.73852E+04	1.94614E+01	6.71750E+01	5.36284E-09
2.50000E+02	2.49981E+02	4.30000E+01	9.29288E+04	2.33354E+01	-4.58034E+04	1.26174E+01	6.94948E+01	-2.19841E-09
2.50000E+02	2.49982E+02	4.40000E+01	9.73157E+04	1.74478E+01	-4.90766E+04	4.03167E+01	6.48598E+01	2.04978E-09
2.50000E+02	2.49982E+02	4.50000E+01	9.79735E+04	1.92542E+01	-4.98083E+04	6.41236E+00	6.39069E+01	4.47129E-09
2.50000E+02	2.49982E+02	4.60000E+01	9.33582E+04	1.42077E+01	-4.61042E+04	2.60660E+01	6.90414E+01	6.15806E-09
2.50000E+02	2.49982E+02	4.70000E+01	9.24095E+04	2.15772E+01	-4.57159E+04	1.46881E+01	6.96279E+01	-6.51244E-10
2.50000E+02	2.49982E+02	4.80000E+01	9.11732E+04	1.36133E+01	-4.47656E+04	1.96917E+01	7.11059E+01	-2.32031E-09
2.50000E+02	2.49981E+02	4.90000E+01	8.94424E+04	1.85947E+01	-4.36082E+04	2.31994E+01	7.29931E+01	-2.23936E-09
2.50000E+02	2.49982E+02	5.00000E+01	9.06682E+04	1.43299E+01	-4.46687E+04	1.62771E+01	7.12601E+01	-1.99768E-09
2.50000E+02	2.49982E+02	5.10000E+01	9.41661E+04	1.73896E+01	-4.72702E+04	1.89376E+01	6.73384E+01	-2.72178E-09
2.50000E+02	2.49982E+02	5.20000E+01	8.97132E+04	1.30584E+01	-4.36237E+04	1.46326E+01	7.29673E+01	3.15416E-09
